Country,Time,Year,Budget Deficit/Surplus,Capital Expenditure,Consumer Price Index (CPI),Defence Expenditure,Education Expenditure,Expenditure,Exports,Food Inflation ,Food Inflation YoY,GDP Growth Rate,GDP per Capita,GDP per Capita ,GDP per capita,Government Debt,Health Expenditure,Imports,Inflation Rate,Inflation Rate ,Interest Rate,Labour Force,Nominal GDP,Population,Real GDP,Revenue,Tax Revenue,Unemployment Rate,Value Added Tax (VAT)
Ghana,1980-09-01,1980.0,,,,,,,,,,,,,,,,,,,13.5,,,,,,,,
Ghana,1980-10-01,1980.0,,,,,,,,,,,,,,,,,,,13.5,,,,,,,,
Ghana,1980-11-01,1980.0,,,,,,,,,,,,,,,,,,,13.5,,,,,,,,
Ghana,1980-12-01,1980.0,,,,,,,,,,,,,,,,,,,13.5,,,,,,,,
Ghana,1981-01-01,1981.0,,,,,,,,,,,,,,,,,,,13.5,,,,,,,,
Ghana,1981-02-01,1981.0,,,,,,,,,,,,,,,,,,,13.5,,,,,,,,
Ghana,1981-03-01,1981.0,,,,,,,,,,,,,,,,,,,13.5,,,,,,,,
Ghana,1981-04-01,1981.0,,,,,,,,,,,,,,,,,,,13.5,,,,,,,,
Ghana,1981-05-01,1981.0,,,,,,,,,,,,,,,,,,,13.5,,,,,,,,
Ghana,1981-06-01,1981.0,,,,,,,,,,,,,,,,,,,13.5,,,,,,,,
Ghana,1981-07-01,1981.0,,,,,,,,,,,,,,,,,,,13.5,,,,,,,,
Ghana,1981-08-01,1981.0,,,,,,,,,,,,,,,,,,,13.5,,,,,,,,
Ghana,1981-09-01,1981.0,,,,,,,,,,,,,,,,,,,19.5,,,,,,,,
Ghana,1981-10-01,1981.0,,,,,,,,,,,,,,,,,,,19.5,,,,,,,,
Ghana,1981-11-01,1981.0,,,,,,,,,,,,,,,,,,,19.5,,,,,,,,
Ghana,1981-12-01,1981.0,,,,,,,,,,,,,,,,,,,19.5,,,,,,,,
Ghana,1982-01-01,1982.0,,,,,,,,,,,,,,,,,,,19.5,,,,,,,,
Ghana,1982-02-01,1982.0,,,,,,,,,,,,,,,,,,,19.5,,,,,,,,
Ghana,1982-03-01,1982.0,,,,,,,,,,,,,,,,,,,19.5,,,,,,,,
Ghana,1982-04-01,1982.0,,,,,,,,,,,,,,,,,,,19.5,,,,,,,,
Ghana,1982-05-01,1982.0,,,,,,,,,,,,,,,,,,,19.5,,,,,,,,
Ghana,1982-06-01,1982.0,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,
Ghana,1982-07-01,1982.0,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,
Ghana,1982-08-01,1982.0,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,
Ghana,1982-09-01,1982.0,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,
Ghana,1982-10-01,1982.0,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,
Ghana,1982-11-01,1982.0,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,
Ghana,1982-12-01,1982.0,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,
Ghana,1983-01-01,1983.0,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,
Ghana,1983-02-01,1983.0,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,
Ghana,1983-03-01,1983.0,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,
Ghana,1983-04-01,1983.0,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,
Ghana,1983-05-01,1983.0,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,
Ghana,1983-06-01,1983.0,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,
Ghana,1983-07-01,1983.0,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,
Ghana,1983-08-01,1983.0,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,
Ghana,1983-09-01,1983.0,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,
Ghana,1983-10-01,1983.0,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,
Ghana,1983-11-01,1983.0,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,
Ghana,1983-12-01,1983.0,,,,,,,,,,,,,,,,,,,14.5,,,,,,,,
Ghana,1984-01-01,1984.0,,,,,,,,,,,,,,,,,,,14.5,,,,,,,,
Ghana,1984-02-01,1984.0,,,,,,,,,,,,,,,,,,,14.5,,,,,,,,
Ghana,1984-03-01,1984.0,,,,,,,,,,,,,,,,,,,14.5,,,,,,,,
Ghana,1984-04-01,1984.0,,,,,,,,,,,,,,,,,,,14.5,,,,,,,,
Ghana,1984-05-01,1984.0,,,,,,,,,,,,,,,,,,,14.5,,,,,,,,
Ghana,1984-06-01,1984.0,,,,,,,,,,,,,,,,,,,14.5,,,,,,,,
Ghana,1984-07-01,1984.0,,,,,,,,,,,,,,,,,,,14.5,,,,,,,,
Ghana,1984-08-01,1984.0,,,,,,,,,,,,,,,,,,,14.5,,,,,,,,
Ghana,1984-09-01,1984.0,,,,,,,,,,,,,,,,,,,14.5,,,,,,,,
Ghana,1984-10-01,1984.0,,,,,,,,,,,,,,,,,,,14.5,,,,,,,,
Ghana,1984-11-01,1984.0,,,,,,,,,,,,,,,,,,,14.5,,,,,,,,
Ghana,1984-12-01,1984.0,,,,,,,,,,,,,,,,,,,14.5,,,,,,,,
Ghana,1985-01-01,1985.0,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,
Ghana,1985-02-01,1985.0,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,
Ghana,1985-03-01,1985.0,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,
Ghana,1985-04-01,1985.0,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,
Ghana,1985-05-01,1985.0,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,
Ghana,1985-06-01,1985.0,,,,,,,,,,,,,,,,,,,18.5,,,,,,,,
Ghana,1985-07-01,1985.0,,,,,,,,,,,,,,,,,,,18.5,,,,,,,,
Ghana,1985-08-01,1985.0,,,,,,,,,,,,,,,,,,,18.5,,,,,,,,
Ghana,1985-09-01,1985.0,,,,,,,,,,,,,,,,,,,18.5,,,,,,,,
Ghana,1985-10-01,1985.0,,,,,,,,,,,,,,,,,,,18.5,,,,,,,,
Ghana,1985-11-01,1985.0,,,,,,,,,,,,,,,,,,,18.5,,,,,,,,
Ghana,1985-12-01,1985.0,,,,,,,,,,,,,,,,,,,18.5,,,,,,,,
Ghana,1986-01-01,1986.0,,,,,,,,,,,,,,,,,,,18.5,,,,,,,,
Ghana,1986-02-01,1986.0,,,,,,,,,,,,,,,,,,,18.5,,,,,,,,
Ghana,1986-03-01,1986.0,,,,,,,,,,,,,,,,,,,20.5,,,,,,,,
Ghana,1986-04-01,1986.0,,,,,,,,,,,,,,,,,,,20.5,,,,,,,,
Ghana,1986-05-01,1986.0,,,,,,,,,,,,,,,,,,,20.5,,,,,,,,
Ghana,1986-06-01,1986.0,,,,,,,,,,,,,,,,,,,20.5,,,,,,,,
Ghana,1986-07-01,1986.0,,,,,,,,,,,,,,,,,,,20.5,,,,,,,,
Ghana,1986-08-01,1986.0,,,,,,,,,,,,,,,,,,,20.5,,,,,,,,
Ghana,1986-09-01,1986.0,,,,,,,,,,,,,,,,,,,23.5,,,,,,,,
Ghana,1986-10-01,1986.0,,,,,,,,,,,,,,,,,,,23.5,,,,,,,,
Ghana,1986-11-01,1986.0,,,,,,,,,,,,,,,,,,,23.5,,,,,,,,
Ghana,1986-12-01,1986.0,,,,,,,,,,,,,,,,,,,23.5,,,,,,,,
Ghana,1987-01-01,1987.0,,,,,,,,,,,,,,,,,,,23.5,,,,,,,,
Ghana,1987-02-01,1987.0,,,,,,,,,,,,,,,,,,,23.5,,,,,,,,
Ghana,1987-03-01,1987.0,,,,,,,,,,,,,,,,,,,23.5,,,,,,,,
Ghana,1987-04-01,1987.0,,,,,,,,,,,,,,,,,,,23.5,,,,,,,,
Ghana,1987-05-01,1987.0,,,,,,,,,,,,,,,,,,,23.5,,,,,,,,
Ghana,1987-06-01,1987.0,,,,,,,,,,,,,,,,,,,23.5,,,,,,,,
Ghana,1987-07-01,1987.0,,,,,,,,,,,,,,,,,,,23.5,,,,,,,,
Ghana,1987-08-01,1987.0,,,,,,,,,,,,,,,,,,,23.5,,,,,,,,
Ghana,1987-09-01,1987.0,,,,,,,,,,,,,,,,,,,23.5,,,,,,,,
Ghana,1987-10-01,1987.0,,,,,,,,,,,,,,,,,,,23.5,,,,,,,,
Ghana,1987-11-01,1987.0,,,,,,,,,,,,,,,,,,,23.5,,,,,,,,
Ghana,1987-12-01,1987.0,,,,,,,,,,,,,,,,,,,23.5,,,,,,,,
Ghana,1988-01-01,1988.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1988-02-01,1988.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1988-03-01,1988.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1988-04-01,1988.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1988-05-01,1988.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1988-06-01,1988.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1988-07-01,1988.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1988-08-01,1988.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1988-09-01,1988.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1988-10-01,1988.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1988-11-01,1988.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1988-12-01,1988.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1989-01-01,1989.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1989-02-01,1989.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1989-03-01,1989.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1989-04-01,1989.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1989-05-01,1989.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1989-06-01,1989.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1989-07-01,1989.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1989-08-01,1989.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1989-09-01,1989.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1989-10-01,1989.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1989-11-01,1989.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1989-12-01,1989.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1990-01-01,1990.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1990-02-01,1990.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1990-03-01,1990.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1990-04-01,1990.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1990-05-01,1990.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1990-06-01,1990.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1990-07-01,1990.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1990-08-01,1990.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1990-09-01,1990.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1990-10-01,1990.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1990-11-01,1990.0,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,
Ghana,1990-12-01,1990.0,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,
Ghana,1991-01-01,1991.0,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,
Ghana,1991-02-01,1991.0,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,
Ghana,1991-03-01,1991.0,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,
Ghana,1991-04-01,1991.0,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,
Ghana,1991-05-01,1991.0,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,
Ghana,1991-06-01,1991.0,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,
Ghana,1991-07-01,1991.0,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,
Ghana,1991-08-01,1991.0,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,
Ghana,1991-09-01,1991.0,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,
Ghana,1991-10-01,1991.0,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,
Ghana,1991-11-01,1991.0,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,
Ghana,1991-12-01,1991.0,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,
Ghana,1992-01-01,1992.0,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,
Ghana,1992-02-01,1992.0,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,
Ghana,1992-03-01,1992.0,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,
Ghana,1992-04-01,1992.0,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,
Ghana,1992-05-01,1992.0,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,
Ghana,1992-06-01,1992.0,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,
Ghana,1992-07-01,1992.0,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,
Ghana,1992-08-01,1992.0,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,
Ghana,1992-09-01,1992.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1992-10-01,1992.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1992-11-01,1992.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,1992-12-01,1992.0,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,
Ghana,1993-01-01,1993.0,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,
Ghana,1993-02-01,1993.0,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,
Ghana,1993-03-01,1993.0,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,
Ghana,1993-04-01,1993.0,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,
Ghana,1993-05-01,1993.0,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,
Ghana,1993-06-01,1993.0,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,
Ghana,1993-07-01,1993.0,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,
Ghana,1993-08-01,1993.0,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,
Ghana,1993-09-01,1993.0,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,
Ghana,1993-10-01,1993.0,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,
Ghana,1993-11-01,1993.0,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,
Ghana,1993-12-01,1993.0,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,
Ghana,1994-01-01,1994.0,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,
Ghana,1994-02-01,1994.0,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,
Ghana,1994-03-01,1994.0,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,
Ghana,1994-04-01,1994.0,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,
Ghana,1994-05-01,1994.0,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,
Ghana,1994-06-01,1994.0,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,
Ghana,1994-07-01,1994.0,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,
Ghana,1994-08-01,1994.0,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,
Ghana,1994-09-01,1994.0,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,
Ghana,1994-10-01,1994.0,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,
Ghana,1994-11-01,1994.0,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,
Ghana,1994-12-01,1994.0,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,
Ghana,1995-01-01,1995.0,,,,,,,,,,,,,,,,,,,39.0,,,,,,,,
Ghana,1995-02-01,1995.0,,,,,,,,,,,,,,,,,,,39.0,,,,,,,,
Ghana,1995-03-01,1995.0,,,,,,,,,,,,,,,,,,,39.0,,,,,,,,
Ghana,1995-04-01,1995.0,,,,,,,,,,,,,,,,,,,39.0,,,,,,,,
Ghana,1995-05-01,1995.0,,,,,,,,,,,,,,,,,,,39.0,,,,,,,,
Ghana,1995-06-01,1995.0,,,,,,,,,,,,,,,,,,,39.0,,,,,,,,
Ghana,1995-07-01,1995.0,,,,,,,,,,,,,,,,,,,39.0,,,,,,,,
Ghana,1995-08-01,1995.0,,,,,,,,,,,,,,,,,,,39.0,,,,,,,,
Ghana,1995-09-01,1995.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1995-10-01,1995.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1995-11-01,1995.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1995-12-01,1995.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1996-01-01,1996.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1996-02-01,1996.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1996-03-01,1996.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1996-04-01,1996.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1996-05-01,1996.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1996-06-01,1996.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1996-07-01,1996.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1996-08-01,1996.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1996-09-01,1996.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1996-10-01,1996.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1996-11-01,1996.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1996-12-01,1996.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1997-01-01,1997.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1997-02-01,1997.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1997-03-01,1997.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1997-04-01,1997.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1997-05-01,1997.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1997-06-01,1997.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1997-07-01,1997.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1997-08-01,1997.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1997-09-01,1997.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1997-10-01,1997.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1997-11-01,1997.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1997-12-01,1997.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1998-01-01,1998.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1998-02-01,1998.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1998-03-01,1998.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1998-04-01,1998.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1998-05-01,1998.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1998-06-01,1998.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1998-07-01,1998.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1998-08-01,1998.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,
Ghana,1998-09-01,1998.0,,,,,,,,,,,,,,,,,,,42.0,,,,,,,,
Ghana,1998-10-01,1998.0,,,,,,,,,,,,,,,,,,,42.0,,,,,,,,
Ghana,1998-11-01,1998.0,,,,,,,,,,,,,,,,,,,37.0,,,,,,,,
Ghana,1998-12-01,1998.0,,,,,,,,,,,,,,,,,,,37.0,,,,,,,,
Ghana,1999-01-01,1999.0,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,
Ghana,1999-02-01,1999.0,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,
Ghana,1999-03-01,1999.0,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,
Ghana,1999-04-01,1999.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,
Ghana,1999-05-01,1999.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,
Ghana,1999-06-01,1999.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,
Ghana,1999-07-01,1999.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,
Ghana,1999-08-01,1999.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,
Ghana,1999-09-01,1999.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,
Ghana,1999-10-01,1999.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,
Ghana,1999-11-01,1999.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,
Ghana,1999-12-01,1999.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,
Ghana,2000-01-01,2000.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,
Ghana,2000-02-01,2000.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,
Ghana,2000-03-01,2000.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,
Ghana,2000-04-01,2000.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,
Ghana,2000-05-01,2000.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,
Ghana,2000-06-01,2000.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,
Ghana,2000-07-01,2000.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,
Ghana,2000-08-01,2000.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,
Ghana,2000-09-01,2000.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,
Ghana,2000-10-01,2000.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,
Ghana,2000-11-01,2000.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,
Ghana,2000-12-01,2000.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,
Ghana,2001-01-01,2001.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,
Ghana,2001-02-01,2001.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,
Ghana,2001-03-01,2001.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,
Ghana,2001-04-01,2001.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,
Ghana,2001-05-01,2001.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,
Ghana,2001-06-01,2001.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,
Ghana,2001-07-01,2001.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,
Ghana,2001-08-01,2001.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,
Ghana,2001-09-01,2001.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,
Ghana,2001-10-01,2001.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,
Ghana,2001-11-01,2001.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,
Ghana,2001-12-01,2001.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,
Ghana,2002-01-01,2002.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,
Ghana,2002-02-01,2002.0,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,
Ghana,2002-03-01,2002.0,,,,,,,,,,,,,,,,,,,24.5,,,,,,,,
Ghana,2002-04-01,2002.0,,,,,,,,,,,,,,,,,,,24.5,,,,,,,,
Ghana,2002-05-01,2002.0,,,,,,,,,,,,,,,,,,,24.5,,,,,,,,
Ghana,2002-06-01,2002.0,,,,,,,,,,,,,,,,,,,24.5,,,,,,,,
Ghana,2002-07-01,2002.0,,,,,,,,,,,,,,,,,,,24.5,,,,,,,,
Ghana,2002-08-01,2002.0,,,,,,,,,,,,,,,,,,,24.5,,,,,,,,
Ghana,2002-09-01,2002.0,,,,,,,,,,,,,,,,,,,24.5,,,,,,,,
Ghana,2002-10-01,2002.0,,,,,,,,,,,,,,,,,,,24.5,,,,,,,,
Ghana,2002-11-01,2002.0,,,,,,,,,,,,,,,,,,,24.5,,,,,,,,
Ghana,2002-12-01,2002.0,,,,,,,,,,,,,,,,,,,24.5,,,,,,,,
Ghana,2003-01-01,2003.0,,,,,,,,,,,,,,,,,,,25.5,,,,,,,,
Ghana,2003-02-01,2003.0,,,,,,,,,,,,,,,,,,,25.5,,,,,,,,
Ghana,2003-03-01,2003.0,,,,,,,,,,,,,,,,,,,27.5,,,,,,,,
Ghana,2003-04-01,2003.0,,,,,,,,,,,,,,,,,,,27.5,,,,,,,,
Ghana,2003-05-01,2003.0,,,,,,,,,,,,,,,,,,,27.5,,,,,,,,
Ghana,2003-06-01,2003.0,,,,,,,,,,,,,,,,,,,27.5,,,,,,,,
Ghana,2003-07-01,2003.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,2003-08-01,2003.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,2003-09-01,2003.0,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,
Ghana,2003-10-01,2003.0,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,
Ghana,2003-11-01,2003.0,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,
Ghana,2003-12-01,2003.0,,,,,,,,,,,,,,,,,,,21.5,,,,,,,,
Ghana,2004-01-01,2004.0,,,,,,,,,,,,,,,,,,,21.5,,,,,,,,
Ghana,2004-02-01,2004.0,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,
Ghana,2004-03-01,2004.0,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,
Ghana,2004-04-01,2004.0,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,
Ghana,2004-05-01,2004.0,,,,,,,,,,,,,,,,,,,18.5,,,,,,,,
Ghana,2004-06-01,2004.0,,,,,,,,,,,,,,,,,,,18.5,,,,,,,,
Ghana,2004-07-01,2004.0,,,,,,,,,,,,,,,,,,,18.5,,,,,,,,
Ghana,2004-08-01,2004.0,,,,,,,,,,,,,,,,,,,18.5,,,,,,,,
Ghana,2004-09-01,2004.0,,,,,,,,,,,,,,,,,,,18.5,,,,,,,,
Ghana,2004-10-01,2004.0,,,,,,,,,,,,,,,,,,,18.5,,,,,,,,
Ghana,2004-11-01,2004.0,,,,,,,,,,,,,,,,,,,18.5,,,,,,,,
Ghana,2004-12-01,2004.0,,,,,,,,,,,,,,,,,,,18.5,,,,,,,,
Ghana,2005-01-01,2005.0,,,,,,,,,,,,,,,,,,,18.5,,,,,,,,
